scene_source_id,scene_editor_id,quest_source_id,quest_editor_id,action_index,actor_alias_id,actor_alias_name,start_phase,end_phase,flags,package_source_id,package_editor_id,package_record_type
Glenmoril.esm:014D0E,zzzGHMq04Sub01ScBack01,Glenmoril.esm:014C39,zzzGHMq04Sub01,14,0,Lalanoah,10,11,,Glenmoril.esm:014D22,zzzGHMq04S01LalanoahBackHome03,PACK
Glenmoril.esm:0087B9,zzzLrhMq10Sc08,Glenmoril.esm:008685,zzzLrhMq10,1,8,Owl,0,0,,Glenmoril.esm:0087BA,zzzLrhMq10OwlWaitPlayer,PACK
Glenmoril.esm:0087B9,zzzLrhMq10Sc08,Glenmoril.esm:008685,zzzLrhMq10,2,8,Owl,1,1,,Glenmoril.esm:0087BA,zzzLrhMq10OwlWaitPlayer,PACK
Glenmoril.esm:008768,zzzLrhMq10sc06,Glenmoril.esm:008685,zzzLrhMq10,2,2,Lalanoah,1,1,,Glenmoril.esm:00876B,zzzLrhMq10LalanoahRunToBrandt,PACK
Glenmoril.esm:008768,zzzLrhMq10sc06,Glenmoril.esm:008685,zzzLrhMq10,3,2,Lalanoah,2,7,,Glenmoril.esm:00876B,zzzLrhMq10LalanoahRunToBrandt,PACK
Glenmoril.esm:008768,zzzLrhMq10sc06,Glenmoril.esm:008685,zzzLrhMq10,13,1,Brandt,1,7,,Glenmoril.esm:008776,zzzLrhMq10BrandtCheerLalanoah,PACK
Glenmoril.esm:008768,zzzLrhMq10sc06,Glenmoril.esm:008685,zzzLrhMq10,14,3,Goroll,1,7,,Glenmoril.esm:008777,zzzLrhMq10GrollCheerLalanoah,PACK
Glenmoril.esm:008768,zzzLrhMq10sc06,Glenmoril.esm:008685,zzzLrhMq10,15,5,Kanra,1,7,,Glenmoril.esm:008779,zzzLrhMq10KanraCheerLalanoah,PACK
Glenmoril.esm:008768,zzzLrhMq10sc06,Glenmoril.esm:008685,zzzLrhMq10,16,0,Jazel,6,6,,Glenmoril.esm:00877A,zzzLrhMq10JazelGetOutLalanoahHouse,PACK
Glenmoril.esm:008768,zzzLrhMq10sc06,Glenmoril.esm:008685,zzzLrhMq10,17,0,Jazel,7,7,,Glenmoril.esm:00877A,zzzLrhMq10JazelGetOutLalanoahHouse,PACK
Glenmoril.esm:008705,zzzLrhMq10Sc05,Glenmoril.esm:008685,zzzLrhMq10,1,1,Brandt,0,2,,Glenmoril.esm:008706,zzzLrhMq10BrandtRunToLalanoah,PACK
Glenmoril.esm:008705,zzzLrhMq10Sc05,Glenmoril.esm:008685,zzzLrhMq10,2,4,Skoll,0,2,,Glenmoril.esm:008707,zzzLrhMq10SkollRunToLalanoah,PACK
Glenmoril.esm:008705,zzzLrhMq10Sc05,Glenmoril.esm:008685,zzzLrhMq10,3,1,Brandt,3,7,,Glenmoril.esm:008706,zzzLrhMq10BrandtRunToLalanoah,PACK
Glenmoril.esm:008705,zzzLrhMq10Sc05,Glenmoril.esm:008685,zzzLrhMq10,4,4,Skoll,3,7,,Glenmoril.esm:008707,zzzLrhMq10SkollRunToLalanoah,PACK
Glenmoril.esm:0086AF,zzzLrhMq10sc02,Glenmoril.esm:008685,zzzLrhMq10,1,1,Brandt,0,0,,Glenmoril.esm:0086B0,zzzLrhMq10BrandGuidePlayerBeastLair,PACK
Glenmoril.esm:0086AF,zzzLrhMq10sc02,Glenmoril.esm:008685,zzzLrhMq10,2,1,Brandt,1,1,,Glenmoril.esm:0086B1,zzzLrhMq10BrandtSearchWhiteBunny,PACK
Glenmoril.esm:0086AF,zzzLrhMq10sc02,Glenmoril.esm:008685,zzzLrhMq10,3,1,Brandt,2,4,,Glenmoril.esm:0086B1,zzzLrhMq10BrandtSearchWhiteBunny,PACK
Glenmoril.esm:00EEC3,zzzGHMq02ScWitch,Glenmoril.esm:00E3EC,zzzGHMq02,1,2,Ozwald,0,0,,Glenmoril.esm:00EEC4,zzzGHMq02OzwaldTravelToWitch,PACK
Glenmoril.esm:00EEC3,zzzGHMq02ScWitch,Glenmoril.esm:00E3EC,zzzGHMq02,2,0,DweGear,0,0,,Glenmoril.esm:00EEC5,zzzGHMq02DweGearTravelToWitch,PACK
Glenmoril.esm:00EEC3,zzzGHMq02ScWitch,Glenmoril.esm:00E3EC,zzzGHMq02,3,2,Ozwald,1,3,,Glenmoril.esm:00EEC4,zzzGHMq02OzwaldTravelToWitch,PACK
Glenmoril.esm:00EEC3,zzzGHMq02ScWitch,Glenmoril.esm:00E3EC,zzzGHMq02,4,0,DweGear,1,6,,Glenmoril.esm:00EEC5,zzzGHMq02DweGearTravelToWitch,PACK
Glenmoril.esm:00EEC3,zzzGHMq02ScWitch,Glenmoril.esm:00E3EC,zzzGHMq02,11,2,Ozwald,4,6,,Glenmoril.esm:00EED2,zzzGHMq02OzwaldSheathWeaponAtCrypt,PACK
Glenmoril.esm:00785D,zzzLrhMq02Sc01,Glenmoril.esm:007835,zzzLrhMq02,1,5,Brandt,0,0,,Glenmoril.esm:00785E,zzzLrhMq02BrandtTalkToJazel,PACK
Glenmoril.esm:00785D,zzzLrhMq02Sc01,Glenmoril.esm:007835,zzzLrhMq02,2,6,Jazel,0,0,,Glenmoril.esm:00785F,zzzLrhMq02JazelTalkToBrandt,PACK
Glenmoril.esm:00785D,zzzLrhMq02Sc01,Glenmoril.esm:007835,zzzLrhMq02,3,5,Brandt,1,14,,Glenmoril.esm:00785E,zzzLrhMq02BrandtTalkToJazel,PACK
Glenmoril.esm:00785D,zzzLrhMq02Sc01,Glenmoril.esm:007835,zzzLrhMq02,4,6,Jazel,1,15,,Glenmoril.esm:00785F,zzzLrhMq02JazelTalkToBrandt,PACK
Glenmoril.esm:00785D,zzzLrhMq02Sc01,Glenmoril.esm:007835,zzzLrhMq02,20,5,Brandt,15,15,,Glenmoril.esm:00787E,zzzLrhMq02Sc01BrandtBacktoLean,PACK
Glenmoril.esm:01234E,zzzGHMq03ScButcher,Glenmoril.esm:01230D,zzzGHMq03,1,4,Butcher,0,0,,Glenmoril.esm:01234F,zzzGHMq03ButcherMeetJazel,PACK
Glenmoril.esm:01234E,zzzGHMq03ScButcher,Glenmoril.esm:01230D,zzzGHMq03,2,4,Butcher,1,5,,Glenmoril.esm:01234F,zzzGHMq03ButcherMeetJazel,PACK
Glenmoril.esm:012326,zzzGHMq03ScSlaughter,Glenmoril.esm:01230D,zzzGHMq03,1,3,Jazel,0,0,,Glenmoril.esm:012327,zzzGHMq03JazelReadingBook,PACK
Glenmoril.esm:012326,zzzGHMq03ScSlaughter,Glenmoril.esm:01230D,zzzGHMq03,2,3,Jazel,1,4,,Glenmoril.esm:012327,zzzGHMq03JazelReadingBook,PACK
Glenmoril.esm:108E9E,zzzLaMMq03ScTime02,Glenmoril.esm:103B86,zzzLaMMq03,1,16,Ally01,0,0,,Glenmoril.esm:108E9D,zzzLaMMq03Ally01BackToDeck,PACK
Glenmoril.esm:012A01,zzzGHMq03S01ScFind,Glenmoril.esm:012962,zzzGHMq03Sub01,1,0,Brandt,0,0,,Glenmoril.esm:012A03,zzzGHMq03S01BrandtSearchKuma,PACK
Glenmoril.esm:012A01,zzzGHMq03S01ScFind,Glenmoril.esm:012962,zzzGHMq03Sub01,2,0,Brandt,1,4,,Glenmoril.esm:012A03,zzzGHMq03S01BrandtSearchKuma,PACK
Glenmoril.esm:008605,zzzLrhMq09sc02,Glenmoril.esm:0085BD,zzzLrhMq09,1,1,Lalanoah,0,2,,Glenmoril.esm:00862B,zzzLrhMq09LalanoahWaitSkollSearch,PACK
Glenmoril.esm:008605,zzzLrhMq09sc02,Glenmoril.esm:0085BD,zzzLrhMq09,2,3,Skoll,0,0,,Skyrim.esm:0CA348,,
Glenmoril.esm:008605,zzzLrhMq09sc02,Glenmoril.esm:0085BD,zzzLrhMq09,5,3,Skoll,1,1,,Glenmoril.esm:008609,zzzLrhMq09SkollFindingSmellMushroom,PACK
Glenmoril.esm:008605,zzzLrhMq09sc02,Glenmoril.esm:0085BD,zzzLrhMq09,6,3,Skoll,2,3,,Glenmoril.esm:008619,zzzLrhMq09SkollFIndCheese,PACK
Glenmoril.esm:008605,zzzLrhMq09sc02,Glenmoril.esm:0085BD,zzzLrhMq09,7,1,Lalanoah,3,3,,Glenmoril.esm:00861A,zzzLrhMq09LalanoahFindCheese,PACK
Glenmoril.esm:008605,zzzLrhMq09sc02,Glenmoril.esm:0085BD,zzzLrhMq09,8,1,Lalanoah,4,6,,Glenmoril.esm:00861A,zzzLrhMq09LalanoahFindCheese,PACK
Glenmoril.esm:008605,zzzLrhMq09sc02,Glenmoril.esm:0085BD,zzzLrhMq09,9,3,Skoll,4,5,,Glenmoril.esm:008619,zzzLrhMq09SkollFIndCheese,PACK
Glenmoril.esm:008605,zzzLrhMq09sc02,Glenmoril.esm:0085BD,zzzLrhMq09,12,3,Skoll,6,7,,Glenmoril.esm:00861D,zzzLrhMq09SkollFindBook,PACK
Glenmoril.esm:008605,zzzLrhMq09sc02,Glenmoril.esm:0085BD,zzzLrhMq09,14,1,Lalanoah,7,7,,Glenmoril.esm:00861E,zzzLrhMq09LalanoahFindBook,PACK
Glenmoril.esm:008605,zzzLrhMq09sc02,Glenmoril.esm:0085BD,zzzLrhMq09,15,1,Lalanoah,8,10,,Glenmoril.esm:00861E,zzzLrhMq09LalanoahFindBook,PACK
Glenmoril.esm:008605,zzzLrhMq09sc02,Glenmoril.esm:0085BD,zzzLrhMq09,16,3,Skoll,8,9,,Glenmoril.esm:00861D,zzzLrhMq09SkollFindBook,PACK
Glenmoril.esm:008605,zzzLrhMq09sc02,Glenmoril.esm:0085BD,zzzLrhMq09,20,3,Skoll,10,11,,Glenmoril.esm:008621,zzzLrhMq09SkollFindMeridiaBall,PACK
Glenmoril.esm:008605,zzzLrhMq09sc02,Glenmoril.esm:0085BD,zzzLrhMq09,21,1,Lalanoah,11,11,,Glenmoril.esm:008622,zzzLrhMq09LalanoahFindMeridiaBall,PACK
Glenmoril.esm:008605,zzzLrhMq09sc02,Glenmoril.esm:0085BD,zzzLrhMq09,22,1,Lalanoah,12,14,,Glenmoril.esm:008622,zzzLrhMq09LalanoahFindMeridiaBall,PACK
Glenmoril.esm:008605,zzzLrhMq09sc02,Glenmoril.esm:0085BD,zzzLrhMq09,23,3,Skoll,12,13,,Glenmoril.esm:008621,zzzLrhMq09SkollFindMeridiaBall,PACK
Glenmoril.esm:008605,zzzLrhMq09sc02,Glenmoril.esm:0085BD,zzzLrhMq09,27,3,Skoll,14,15,,Glenmoril.esm:008625,zzzLrhMq09SkollFindCave,PACK
Glenmoril.esm:008605,zzzLrhMq09sc02,Glenmoril.esm:0085BD,zzzLrhMq09,28,1,Lalanoah,15,15,,Glenmoril.esm:008626,zzzLrhMq09LalanoahFindCave,PACK
Glenmoril.esm:008605,zzzLrhMq09sc02,Glenmoril.esm:0085BD,zzzLrhMq09,29,1,Lalanoah,16,17,,Glenmoril.esm:008626,zzzLrhMq09LalanoahFindCave,PACK
Glenmoril.esm:008605,zzzLrhMq09sc02,Glenmoril.esm:0085BD,zzzLrhMq09,30,3,Skoll,16,17,,Glenmoril.esm:008625,zzzLrhMq09SkollFindCave,PACK
Glenmoril.esm:2EBCF8,zzzRevBq02ScHorse,Glenmoril.esm:1F73E6,zzzRevBossQuest02,1,2,Horse,0,0,,Glenmoril.esm:2EBCF9,zzzRevBq02HoserDeathRun,PACK
Glenmoril.esm:3D45AE,zzzRevBqDagothSc01,Glenmoril.esm:3CE9E4,zzzRevBossQuestDagoth,2,0,Boss01,2,2,,Glenmoril.esm:3D45AF,zzzRevBqDagothWalking,PACK
Glenmoril.esm:3D45AE,zzzRevBqDagothSc01,Glenmoril.esm:3CE9E4,zzzRevBossQuestDagoth,3,0,Boss01,0,1,,Skyrim.esm:0654FE,,
Glenmoril.esm:0085D3,zzzLrhMq09sc01,Glenmoril.esm:0085BD,zzzLrhMq09,1,0,Jazel,0,0,,Skyrim.esm:02C30B,,
Glenmoril.esm:008488,zzzLrhMq08ScFeathers,Glenmoril.esm:008431,zzzLrhMq08,2,0,Brandt,0,0,,Glenmoril.esm:0084B5,zzzLrhMq08BrandtCheckingFeather,PACK
Glenmoril.esm:008488,zzzLrhMq08ScFeathers,Glenmoril.esm:008431,zzzLrhMq08,4,0,Brandt,1,2,,Glenmoril.esm:0084B5,zzzLrhMq08BrandtCheckingFeather,PACK
Glenmoril.esm:123327,zzzLaMMq04ScJazel3,Glenmoril.esm:11E085,zzzLaMMq04,1,8,ChickTrader,0,0,,Glenmoril.esm:123328,zzzLaMMq04JazelMakePotion,PACK
Glenmoril.esm:123327,zzzLaMMq04ScJazel3,Glenmoril.esm:11E085,zzzLaMMq04,2,8,ChickTrader,1,1,,Glenmoril.esm:123328,zzzLaMMq04JazelMakePotion,PACK
Glenmoril.esm:123327,zzzLaMMq04ScJazel3,Glenmoril.esm:11E085,zzzLaMMq04,6,8,ChickTrader,2,3,,Skyrim.esm:0CA348,,
Glenmoril.esm:012492,zzzGHMq03ScArtur,Glenmoril.esm:01230D,zzzGHMq03,1,15,Artur,0,0,,Skyrim.esm:0CA348,,
Glenmoril.esm:012492,zzzGHMq03ScArtur,Glenmoril.esm:01230D,zzzGHMq03,2,15,Artur,1,2,,Skyrim.esm:0CA348,,
Glenmoril.esm:007E82,zzzLrhMq04ScGold,Glenmoril.esm:007E5E,zzzLrhMq04,2,0,Brandt,0,0,,Glenmoril.esm:007EB0,zzzLrhMq04BrandtMoveToGold,PACK
Glenmoril.esm:3B1BDD,zzzRevCqRuddymanSc02,Glenmoril.esm:3B1B6D,zzzRevCqRuddyman,4,2,Boss,1,2,,Glenmoril.esm:3B1BE2,zzzRevCqRuddyWaitPlayer,PACK
Glenmoril.esm:58DF5E,zzzRevCqLeaperSc06,Glenmoril.esm:5872E4,zzzRevCqLeaper,1,0,Leaper,0,0,,Glenmoril.esm:58DF2D,zzzRevCqLeaperThrowMundusIntoAlduin,PACK
Glenmoril.esm:58DF5E,zzzRevCqLeaperSc06,Glenmoril.esm:5872E4,zzzRevCqLeaper,2,0,Leaper,1,3,,Glenmoril.esm:58DF2D,zzzRevCqLeaperThrowMundusIntoAlduin,PACK
Glenmoril.esm:2EBCC2,zzzRevBq01Sc02,Glenmoril.esm:1F73CC,zzzRevBossQuest01,4,0,Boss01,1,2,,Skyrim.esm:02AC7B,,
Glenmoril.esm:0177C6,zzzGHMq06ScToCamp,Glenmoril.esm:017733,zzzGHMq06,1,4,Ozwald,0,0,,Glenmoril.esm:0177C7,zzzGHMq06OzwaldEscortToCamp,PACK
Glenmoril.esm:51BE67,zzzRevSub04ScD4C,Glenmoril.esm:51525D,zzzRevSub04,6,3,Boss,3,4,,Glenmoril.esm:53D663,zzzRevSub04JazelStandByCombat,PACK
Glenmoril.esm:108E9B,zzzLaMMq03ScTime01,Glenmoril.esm:103B86,zzzLaMMq03,1,16,Ally01,0,0,,Glenmoril.esm:108E9D,zzzLaMMq03Ally01BackToDeck,PACK
Glenmoril.esm:009B93,zzzGHMq01SideASc04,Glenmoril.esm:009B83,zzzGHMq01SideA,3,0,Chaplain,0,2,,Skyrim.esm:0CA348,,
